CLIENT_ID,CAR_ID,RESERVATION_DATE,START_DATE,RETURN_DATE,RESERVATION_ID 
18162,1118,1982-01-20,2003-08-11,2018-01-15,2496
7012,1028,1999-11-24,1998-08-27,1981-10-30,2497
7577,98,2009-03-13,2017-05-22,1984-09-16,2498
14736,538,2012-04-21,2015-03-23,1998-09-12,2499
11593,280,1989-09-28,2008-06-21,1977-10-19,2500
8673,651,2002-05-31,1977-08-12,2013-06-19,2501
6039,1822,1999-07-02,2019-08-26,2004-11-20,2502
8356,122,1999-02-12,2018-07-11,1990-12-25,2503
13258,357,2009-06-22,2004-01-19,1980-02-19,2504
3364,1035,1989-01-21,2003-11-10,2005-01-23,2505
1836,1225,2008-01-31,1999-02-06,2000-05-07,2506
11296,1405,1999-05-14,1972-05-14,1991-06-17,2507
15454,684,2004-04-13,1978-03-07,1973-11-10,2508
19941,1823,1982-12-10,2012-11-28,2010-10-07,2509
12357,175,1984-10-03,1989-05-12,2019-09-09,2510
12370,1373,2006-01-31,2002-01-20,2011-05-07,2511
8034,1875,1979-07-28,1989-08-28,1977-02-01,2512
3201,84,2011-12-15,2015-01-14,1984-12-13,2513
5001,394,2019-05-14,1987-09-27,2001-03-08,2514
2085,1003,1984-10-01,2004-04-22,2002-03-02,2515
17504,1781,1984-06-11,2013-08-08,2002-08-28,2516
8957,1525,1981-09-01,1996-04-22,1973-11-26,2517
11426,1697,2004-07-01,1982-02-17,1981-10-19,2518
3,307,2021-11-29,2003-01-30,1980-11-21,2519
4051,1206,2021-07-23,2000-03-07,1999-03-09,2520
2646,615,1975-09-02,1982-07-28,2013-11-06,2521
10050,643,2016-06-02,1982-12-08,2019-08-26,2522
15331,738,2012-12-21,2014-01-08,1978-06-04,2523
17303,279,2012-03-02,2015-09-14,2001-01-28,2524
18585,1739,1981-04-05,1972-08-16,2008-09-10,2525
3336,967,2018-08-20,1989-02-17,1991-02-05,2526
16836,1777,2005-12-28,2019-01-31,2021-04-02,2527
14200,175,1990-03-05,2003-09-19,1996-08-25,2528
6381,1387,2005-04-01,2013-11-29,2021-01-12,2529
3021,1551,2003-12-09,1999-05-01,1995-11-05,2530
4125,819,2004-05-19,1991-07-08,2001-01-19,2531
1439,417,1985-11-22,2012-10-28,1992-08-09,2532
9738,1185,2014-12-10,2000-09-13,2010-10-27,2533
15737,687,1982-05-10,2008-12-08,1998-08-01,2534
5103,1743,2004-02-17,2002-01-02,1990-09-13,2535
911,313,1995-06-18,2004-11-03,2002-03-17,2536
2377,1585,1999-05-21,2001-08-24,1984-05-09,2537
207,1586,1980-01-22,1995-04-17,2016-11-27,2538
2514,585,1988-06-08,2005-08-16,2004-06-29,2539
3515,1705,1976-07-16,2020-01-07,1974-01-08,2540
18079,957,1981-05-03,2001-04-11,1980-08-16,2541
4853,45,1984-01-06,2006-02-09,1996-07-24,2542
15138,288,2008-04-07,1973-05-28,1977-12-29,2543
1314,1293,2003-09-09,1994-11-22,1980-05-18,2544
11772,1254,1998-06-22,2004-04-03,1976-02-24,2545
12883,1936,1982-03-07,2001-12-22,2004-07-24,2546
12614,873,2013-09-23,1998-02-06,1992-01-27,2547
3881,1595,2001-10-17,1984-09-30,2013-09-15,2548
863,674,1976-11-15,2005-07-05,2004-08-29,2549
17100,1558,2012-09-10,1973-08-19,2014-09-01,2550
10368,740,2020-04-16,1979-08-15,1979-05-31,2551
12723,142,2003-02-25,2021-05-10,1986-04-05,2552
15721,738,2020-01-26,1988-10-31,1974-07-24,2553
1996,1937,1974-11-28,2022-04-17,1990-03-03,2554
5833,1149,2002-09-17,1987-12-29,1998-12-19,2555
10727,431,2017-07-13,1992-04-23,1983-08-24,2556
9272,1862,2006-12-05,2005-10-04,2018-04-29,2557
18972,1732,1987-07-11,1990-05-18,1984-03-20,2558
14647,1558,1995-11-09,2020-04-29,2001-09-27,2559
1378,665,2013-10-17,2009-12-25,1992-09-12,2560
4267,880,1988-02-12,2014-05-16,1985-04-23,2561
12203,900,1976-05-24,2008-06-03,1984-06-14,2562
16069,1033,1991-10-28,2007-12-07,2009-12-15,2563
4573,1615,1984-03-18,1982-02-11,1990-11-22,2564
12828,624,2010-05-11,2021-12-27,1996-04-02,2565
1883,1518,2016-01-19,1975-09-09,1982-01-10,2566
13759,1794,1998-06-11,1975-11-17,1988-03-28,2567
11656,914,2012-12-16,2003-06-23,1986-04-13,2568
13292,506,2018-05-04,1990-08-18,2012-08-19,2569
11042,724,2020-11-25,1999-06-13,2016-01-02,2570
2268,1348,1998-02-12,2018-12-13,2011-06-17,2571
8328,11,1987-04-24,2005-05-05,2011-07-04,2572
5829,811,1972-10-11,2022-03-26,1980-10-04,2573
6066,1066,1975-12-11,1995-11-30,2017-01-02,2574
5220,1696,2007-03-22,1996-05-17,1997-11-18,2575
18341,486,2013-01-09,1997-07-27,1979-07-12,2576
8355,1340,2003-03-21,2009-12-16,1975-04-29,2577
9862,1847,2017-08-05,1995-02-17,1980-02-26,2578
10852,703,2001-04-10,1972-12-22,2010-05-01,2579
10368,929,1984-10-28,2010-07-31,2020-08-06,2580
7518,143,1994-04-14,2014-08-09,1973-12-03,2581
352,1985,2008-04-16,2010-06-26,1978-09-25,2582
19412,249,1975-02-14,1990-01-05,2021-05-04,2583
9511,1840,1980-12-20,1986-01-05,1987-04-02,2584
2348,1632,1997-01-04,2011-04-03,2016-04-02,2585
4754,1930,1988-09-03,2013-03-09,1974-07-01,2586
3581,1726,1996-09-05,2000-04-05,1997-01-09,2587
13205,1960,2011-04-07,2014-05-10,1993-07-27,2588
786,285,1993-03-24,1998-03-05,2017-07-18,2589
4620,33,1980-06-06,1991-09-22,1994-02-16,2590
9180,910,1986-05-17,1996-03-02,1979-11-07,2591
9013,865,1974-01-18,2004-11-13,1983-03-31,2592
8788,432,1979-02-05,1988-11-02,2013-01-07,2593
3889,699,1973-12-27,1980-10-22,2012-06-24,2594
11828,1474,1999-04-06,2008-04-30,1997-06-15,2595
17545,1869,1992-12-30,1998-07-19,1993-04-28,2596
1014,547,2010-12-20,1991-12-24,2007-07-17,2597
2856,1554,1999-03-25,2015-01-30,2016-02-01,2598
1579,928,1988-07-20,2020-07-16,1995-08-10,2599
19357,1643,1996-06-22,2006-02-18,1991-06-22,2600
7800,1288,1983-01-28,2016-10-08,1993-10-18,2601
1972,1651,1997-04-28,1999-04-03,1979-12-10,2602
9203,332,1978-11-26,1992-06-21,1996-08-28,2603
15050,883,1987-10-29,1979-06-13,1998-05-08,2604
5534,1921,1972-09-17,1999-06-03,2022-04-18,2605
2545,570,2011-04-07,2021-06-05,2021-12-06,2606
9321,1600,2010-06-20,1991-09-25,2011-08-24,2607
7025,552,1980-08-01,1981-10-29,2001-11-03,2608
5510,1607,1986-03-21,1998-08-26,1994-12-09,2609
1536,835,1985-05-02,2006-07-31,1993-12-18,2610
17529,558,1980-06-21,2021-06-26,1985-02-03,2611
6877,392,2002-11-22,2022-03-05,1988-02-11,2612
5619,450,1995-02-20,1989-04-18,2006-05-09,2613
3296,1825,2003-05-03,1995-03-18,1976-11-15,2614
7767,1192,1977-11-15,2004-06-30,1997-05-24,2615
17807,839,2021-07-26,1982-01-16,1976-06-10,2616
7904,1935,2007-07-26,2017-09-16,2010-01-10,2617
10949,1939,2008-02-08,1998-07-09,2019-04-22,2618
8967,911,1977-02-08,2015-05-25,1973-01-07,2619
16280,1860,2016-11-26,1984-09-09,2011-03-17,2620
3918,1757,1995-12-22,1984-08-04,1998-12-13,2621
8598,1693,1976-11-14,2005-03-16,1982-01-01,2622
4086,1946,2011-10-28,2022-02-16,2006-04-25,2623
18546,411,1982-10-18,2002-09-13,2008-12-27,2624
10756,1818,1995-05-28,2005-11-21,1993-09-26,2625
3068,17,2015-01-08,1985-03-12,1980-08-27,2626
17933,1034,2008-10-27,2021-01-02,2020-11-11,2627
8734,415,2018-12-20,2005-02-24,1988-04-14,2628
16534,1903,2021-01-04,2007-05-19,2004-08-17,2629
5842,946,2006-02-20,1989-05-07,2017-03-30,2630
11683,899,1972-12-17,2007-12-29,1979-01-04,2631
14395,1307,2000-01-01,1987-04-02,1972-10-09,2632
13467,114,1981-06-07,2008-09-04,2020-08-05,2633
2228,1457,1995-07-10,2012-07-24,1988-12-21,2634
17553,1036,1983-10-12,2020-12-25,2006-11-02,2635
12520,1961,2021-02-08,1998-06-22,1997-04-22,2636
16939,1091,2019-05-03,1986-03-05,1999-11-09,2637
19110,1381,2012-12-07,1992-02-07,2004-03-26,2638
7668,104,2003-03-10,2010-06-16,1996-08-04,2639
9258,1348,1989-03-13,2007-07-12,2011-09-14,2640
16510,972,1973-05-28,2019-01-31,2004-01-30,2641
1820,1966,2013-01-28,1980-02-18,2019-12-05,2642
8966,39,2014-09-19,1996-07-19,2018-12-21,2643
16160,1859,1977-02-02,2006-08-10,1972-07-14,2644
16935,1854,2014-03-10,2007-12-12,1983-06-17,2645
17570,1125,1990-09-14,2016-02-04,1986-08-08,2646
12746,530,1976-09-04,2001-11-20,1985-04-12,2647
4131,1155,1998-02-21,1975-04-25,1999-08-25,2648
3434,303,1976-01-17,2014-01-31,2008-06-22,2649
1230,1273,2000-12-30,2016-12-29,1978-11-08,2650
10670,600,1989-01-06,1975-09-30,2001-04-13,2651
19721,590,2016-03-28,2005-03-08,2018-04-19,2652
12264,1720,1976-05-22,1999-06-30,2008-07-18,2653
15999,1508,2006-09-30,1989-07-05,1992-07-27,2654
17059,374,1982-07-30,2015-10-11,1973-06-21,2655
16126,1298,2021-11-07,2021-11-20,1978-05-29,2656
6704,361,1996-06-14,1979-06-29,1999-09-21,2657
12882,1686,1982-04-27,2004-06-25,2004-11-13,2658
14355,504,1997-01-16,1980-04-23,2021-07-27,2659
266,39,1989-09-03,1977-12-27,1991-07-20,2660
17662,505,2004-03-25,1999-04-26,2011-11-21,2661
15184,230,2013-02-17,1980-01-18,1989-03-08,2662
4943,693,1990-07-04,1991-11-05,1981-11-29,2663
8054,1365,1986-04-29,1984-11-04,2021-12-26,2664
19538,490,2021-03-30,1984-06-03,2018-08-27,2665
18375,1209,1987-03-12,1990-04-07,2002-03-19,2666
11799,703,2006-02-28,1981-12-18,2016-08-01,2667
7821,1199,1980-12-15,1991-04-20,1992-06-23,2668
2208,257,1986-10-28,2000-11-10,1998-09-24,2669
16300,1512,1983-07-17,1973-02-04,1995-07-21,2670
6328,197,1997-09-07,1974-07-20,1994-03-28,2671
7731,1909,1974-09-05,2004-11-26,2012-02-14,2672
3936,1311,1989-08-02,1992-09-20,1989-01-25,2673
15831,1039,2006-11-15,1999-02-21,2021-03-24,2674
3686,205,2010-07-17,1994-02-07,2010-11-09,2675
11247,1500,1993-12-26,1979-08-14,2014-06-12,2676
10914,154,2007-05-16,1973-04-10,1974-05-27,2677
16500,1176,2007-10-08,2015-01-19,1987-05-14,2678
806,1406,1995-06-17,1973-02-02,1972-10-19,2679
8314,633,1984-08-25,2015-10-26,2004-01-23,2680
13043,127,1989-12-14,1975-08-17,1983-11-16,2681
9838,20,1976-05-14,2014-10-16,2000-01-15,2682
6406,165,1979-10-09,1983-08-23,1994-11-22,2683
8380,1389,1988-06-21,1976-01-02,1991-09-07,2684
9839,70,1984-05-24,1999-07-16,2004-02-24,2685
14168,1289,1976-12-22,2011-06-28,2017-09-14,2686
12684,1801,2016-07-15,2020-08-08,2017-03-05,2687
8987,577,1983-02-21,1994-07-29,1984-03-26,2688
4293,192,1977-05-24,1981-02-28,1977-12-23,2689
418,1256,2009-11-10,2019-10-15,2015-02-01,2690
11492,22,1979-12-27,1982-12-06,2002-11-27,2691
11,895,1979-11-06,2002-07-03,1974-01-09,2692
17910,1306,2000-08-07,1982-02-04,2011-03-02,2693
19941,1104,2002-06-24,2004-10-04,2013-11-08,2694
16687,1409,1977-09-08,2000-03-01,1979-01-31,2695
15011,1928,1990-01-03,2004-05-16,1997-06-02,2696
16713,921,1978-06-11,2004-11-10,1993-12-03,2697
3503,1423,1979-09-22,2004-07-02,2010-05-04,2698
16836,1784,1979-04-15,2006-09-19,1992-06-08,2699
19497,439,1973-01-05,1993-02-09,2006-10-19,2700
11267,1672,1980-08-03,1999-03-16,1991-07-17,2701
8387,1316,1997-08-31,1994-03-09,1977-02-02,2702
12115,1387,1983-02-22,2014-07-23,2001-01-17,2703
15721,1181,2003-04-11,2021-06-30,2004-03-21,2704
387,1103,2010-09-23,1975-06-17,2009-08-24,2705
15242,1779,2006-04-05,1980-02-18,2011-06-04,2706
2525,1977,1980-08-01,2012-07-29,2008-09-03,2707
1330,865,2012-12-27,2021-12-01,2006-12-09,2708
19700,229,1997-10-07,1976-11-26,2020-01-15,2709
3573,1921,2017-10-19,2007-05-29,2021-05-03,2710
7598,1328,2012-12-12,2001-12-04,2010-12-07,2711
1759,807,2005-07-13,2003-06-23,2000-12-28,2712
13455,705,1996-09-09,1995-03-25,1985-02-06,2713
17591,933,1980-01-15,1977-03-06,1983-10-05,2714
5250,1048,2015-01-07,1999-06-05,1999-05-28,2715
3025,1515,2001-09-20,2001-11-27,2011-07-04,2716
15992,1034,2017-06-21,2016-10-10,1984-03-22,2717
1658,141,1977-08-11,1985-01-08,1987-06-05,2718
12921,1621,1994-01-13,1974-01-24,2013-05-07,2719
17253,204,1994-01-05,1980-09-17,1976-09-04,2720
15474,280,2017-06-09,2003-11-24,2011-05-02,2721
16375,1614,1979-02-25,1978-06-03,1977-10-30,2722
6769,1921,1992-10-04,1998-07-22,2021-01-30,2723
13480,746,2005-12-04,2019-02-08,1992-09-12,2724
8147,925,1991-06-27,1992-12-21,2012-05-29,2725
10706,107,1990-07-28,1976-10-11,2013-03-17,2726
12935,1694,2014-07-10,1983-03-08,2005-04-23,2727
12129,1229,2002-11-14,2013-06-07,2017-09-24,2728
17710,22,2007-08-10,2021-05-07,2015-03-18,2729
4983,1732,1990-06-26,1984-03-23,1995-04-09,2730
10885,620,2002-09-24,1977-05-19,1998-05-11,2731
11172,1320,1975-04-29,2018-01-11,2014-08-03,2732
5460,1671,1975-01-20,1980-12-13,2001-07-06,2733
12281,46,2011-08-21,2009-03-28,1978-08-18,2734
8384,490,2016-05-25,2013-01-23,1985-01-16,2735
2307,1409,2012-08-25,1980-04-24,2010-10-02,2736
10565,1490,2017-04-09,1993-07-07,1987-10-08,2737
1238,1941,1972-12-24,1984-03-08,1981-08-13,2738
7587,1740,2010-09-21,1977-12-26,2005-01-27,2739
3054,989,1991-11-26,1981-04-02,2000-01-20,2740
9382,424,2019-03-10,1993-06-07,1987-08-04,2741
8517,1841,1994-08-09,1975-04-28,2008-06-10,2742
16596,1757,2011-01-30,2017-12-22,1983-07-06,2743
13608,681,2013-05-06,2011-07-01,1983-12-30,2744
6457,56,1978-07-20,2007-09-08,1977-01-08,2745
10267,1224,2009-05-21,2005-08-06,1980-01-10,2746
18291,785,1975-01-12,1995-05-10,2013-04-06,2747
15587,614,2021-10-10,1978-06-24,2001-07-01,2748
19412,1157,1993-05-23,1988-05-12,1982-07-19,2749
2613,540,1988-01-30,1986-11-15,1990-01-04,2750
9463,1210,2008-11-27,2002-10-08,1985-10-20,2751
4451,1183,2003-04-17,1987-10-21,1977-03-17,2752
1414,723,2009-11-09,1996-11-23,1994-05-04,2753
6393,245,2018-03-25,2015-11-30,2014-11-25,2754
8872,456,2016-08-28,1996-07-02,1973-09-19,2755
13716,1089,1988-08-30,1995-06-02,1979-07-22,2756
6708,697,1992-04-18,1978-06-02,2015-12-23,2757
6449,1425,1996-12-19,1995-01-22,2004-04-22,2758
9702,249,2019-08-29,1992-10-23,1989-01-29,2759
14750,1475,1995-09-21,1978-12-23,1999-06-15,2760
6075,862,2001-01-02,2017-10-08,1985-06-08,2761
15700,754,2018-11-05,1991-11-27,1973-12-18,2762
12235,89,1978-12-27,2006-04-28,1996-08-20,2763
590,1870,1987-12-28,2001-02-06,1983-04-10,2764
6256,1078,2021-12-12,1993-03-30,2010-06-20,2765
18743,1638,1988-05-23,2017-03-31,1972-08-09,2766
8464,413,1998-12-06,1998-04-09,1988-09-16,2767
6647,1937,1984-12-27,2011-05-30,2001-07-29,2768
0,902,1998-06-03,1995-03-02,1985-12-03,2769
19611,1184,1978-08-01,1987-07-07,2002-06-28,2770
7707,1162,2014-03-16,2003-05-30,2007-03-09,2771
567,1860,1986-04-10,2002-06-18,2001-04-05,2772
1703,570,1990-09-16,2002-07-13,2015-10-22,2773
8823,1967,1992-02-15,1999-11-04,1992-11-15,2774
15301,1097,1988-09-19,2015-10-17,2011-11-17,2775
16897,1873,2006-03-06,1986-11-15,1995-02-13,2776
18233,1756,2012-08-14,1979-06-23,2000-08-08,2777
7590,818,2012-01-16,1977-11-02,1979-11-15,2778
6268,749,1975-06-15,1998-06-05,1994-12-13,2779
3646,1629,1976-08-12,2018-01-05,1983-09-15,2780
12942,1651,1995-03-02,2004-12-19,1995-07-30,2781
8158,1292,1995-03-01,2007-07-16,1978-01-27,2782
3306,184,2014-02-27,1975-04-01,1991-06-07,2783
3124,802,1992-12-13,1972-07-02,1973-05-22,2784
18866,913,2017-06-18,2020-05-17,1998-09-30,2785
18259,1548,2005-11-08,1973-09-06,2014-06-28,2786
16819,787,1987-09-19,2007-10-19,2017-12-19,2787
19190,812,1986-09-16,1983-11-18,2012-02-04,2788
9985,9,1976-11-20,1995-12-21,1996-12-25,2789
14342,1852,1996-04-13,2004-11-30,2010-04-13,2790
12305,1600,1991-02-19,1977-04-22,2019-10-08,2791
1348,985,1994-02-11,2006-06-17,1976-01-03,2792
18995,757,2002-11-08,2006-07-27,2014-09-10,2793
15185,1942,1987-06-20,1974-08-04,1994-01-02,2794
6710,1026,1990-06-29,1973-07-18,1981-10-04,2795
14225,1065,1984-12-25,2021-09-25,2013-02-26,2796
19425,1710,1990-04-04,2001-03-11,1980-11-15,2797
13908,1250,1989-05-06,1997-06-27,1977-11-15,2798
11073,1522,2013-04-26,2013-11-14,1978-01-17,2799
14431,405,1997-07-19,2014-04-03,2011-12-07,2800
13070,1572,1995-12-19,1988-01-05,2010-08-27,2801
9493,222,1997-03-18,2007-04-14,2018-01-29,2802
13949,1591,1978-11-04,2009-12-06,1983-11-23,2803
3215,786,1999-07-01,1976-01-23,1975-08-23,2804
14255,656,1973-04-19,2012-10-05,2018-03-01,2805
7195,897,2001-12-15,2004-01-23,1977-09-13,2806
17926,261,1984-08-17,2014-09-17,2016-02-11,2807
13206,1899,2005-12-03,2004-01-31,1977-07-01,2808
2398,887,1989-08-20,2021-10-13,1998-06-14,2809
8061,1084,2017-03-17,1980-09-30,2013-01-13,2810
16006,1424,2011-04-15,1978-11-30,1978-03-25,2811
5458,748,2016-10-22,2014-06-27,2009-05-23,2812
16411,1448,1991-07-21,1994-04-06,2019-11-12,2813
7479,748,1986-11-02,1975-11-13,1973-10-25,2814
16428,1691,1975-11-12,2009-06-19,1998-09-26,2815
8419,1521,1974-01-29,1984-08-14,2002-04-14,2816
14447,276,1977-07-03,2021-08-23,2011-05-31,2817
8921,175,1996-12-11,1982-08-31,1997-06-28,2818
15979,391,2002-05-08,1991-03-31,1991-06-10,2819
12222,936,2016-10-06,2019-07-25,1997-04-04,2820
16067,1991,2016-04-28,1997-11-19,2008-10-29,2821
7023,640,2012-09-10,1997-12-18,1986-11-09,2822
5072,1673,2011-03-08,2004-07-25,2018-04-17,2823
4994,1502,2016-05-28,1998-02-15,2002-05-15,2824
13449,273,1999-08-29,1999-06-19,1995-07-17,2825
12498,1736,1989-09-16,2020-11-16,2004-10-06,2826
8599,535,2011-10-13,2007-11-09,1994-06-10,2827
16315,1614,1983-05-15,1990-08-15,1986-09-02,2828
11771,489,1988-02-28,1976-06-26,2018-02-04,2829
7785,891,2020-10-18,2004-03-03,1972-09-17,2830
13008,527,2006-09-26,1995-12-12,2001-03-01,2831
13766,100,1989-01-21,1992-07-15,1977-11-14,2832
16614,94,1999-09-27,2021-01-06,1996-07-10,2833
10156,1783,1984-11-12,2007-02-23,1985-10-16,2834
32,51,1992-09-24,2006-07-11,2012-08-29,2835
14677,1212,1980-11-15,2007-09-17,1983-05-26,2836
19255,1649,2008-06-24,2012-12-17,2014-06-06,2837
14542,1573,1980-08-11,1977-09-13,1980-07-06,2838
19432,309,2001-03-12,2007-03-30,1998-05-04,2839
9152,896,2003-01-22,2002-10-09,2012-05-13,2840
11777,1832,1980-04-03,1988-01-20,1990-07-21,2841
8483,242,1973-12-24,2021-12-21,1973-02-21,2842
19491,1414,2002-07-22,1989-01-20,2020-01-08,2843
2432,1031,1998-08-03,1980-12-20,2012-06-18,2844
11393,316,2018-09-13,1973-05-30,1975-12-27,2845
7932,1807,1974-11-14,1989-08-22,1984-06-22,2846
7086,435,1977-01-15,2001-05-31,1980-04-25,2847
4154,841,1984-12-22,1976-06-04,1983-11-17,2848
19842,635,2018-06-15,1985-12-17,2020-07-20,2849
669,1490,1982-01-03,1999-02-15,2018-09-04,2850
11871,1137,1985-07-11,2005-03-26,2000-10-27,2851
7052,687,1986-05-15,2003-07-17,2021-01-07,2852
4444,1650,1990-03-05,1984-01-26,1981-08-31,2853
11908,882,1977-11-28,2021-09-19,1995-06-21,2854
14221,492,1982-12-15,1977-10-13,1988-12-17,2855
6612,1612,2012-12-25,2010-02-18,2014-03-27,2856
19133,319,2014-02-13,2013-12-23,2016-08-25,2857
7952,1794,1979-10-21,1978-11-16,1996-07-06,2858
19852,536,1983-12-11,1988-11-27,2005-03-17,2859
12641,1594,2017-05-15,1983-06-20,2012-04-18,2860
1373,1701,2012-04-20,2012-06-19,2018-09-18,2861
7749,1321,1975-07-02,1984-04-23,1995-04-28,2862
271,120,1975-04-01,2017-07-30,2018-09-18,2863
17494,1776,2003-10-22,2019-05-06,2008-03-27,2864
9514,1181,2012-12-18,2006-12-29,1996-12-10,2865
19859,260,2013-09-03,2001-09-23,1981-03-03,2866
18585,483,1988-06-17,1978-04-03,2011-01-25,2867
13062,676,2016-05-11,1973-11-06,1987-01-17,2868
5909,1275,2012-08-29,2003-03-20,2020-07-18,2869
13270,375,2012-10-13,2020-04-01,2008-09-25,2870
2105,1309,1999-09-24,1985-06-14,1978-07-25,2871
5602,1242,2016-04-11,2012-03-19,1990-10-28,2872
19127,1880,2009-09-13,2005-12-12,2006-02-07,2873
11536,688,2012-08-28,1999-12-26,1988-10-07,2874
12311,1466,1983-03-23,2021-02-28,2016-07-19,2875
8146,1326,1988-01-11,1988-04-18,1976-06-09,2876
9464,1878,2019-05-24,1978-06-02,1986-04-25,2877
12366,611,2010-05-16,1984-07-06,1999-10-11,2878
13737,457,1975-10-31,1974-07-02,1992-04-07,2879
6466,1178,2018-03-30,1978-03-13,2010-09-30,2880
10481,1991,1979-08-15,1998-09-18,2001-03-04,2881
1354,1616,2021-05-19,1980-03-29,1975-03-27,2882
10094,327,1983-09-18,1990-08-26,2018-01-27,2883
5131,398,1991-08-19,1980-12-15,1982-06-14,2884
12282,1695,1986-02-20,1972-11-24,1975-01-13,2885
7094,1493,1997-02-01,1992-08-18,1992-03-13,2886
8614,1517,1992-04-27,1981-09-18,1984-02-15,2887
18625,440,1994-02-18,1975-09-21,1995-01-21,2888
17537,1546,2003-03-06,1979-02-10,1995-04-19,2889
3476,345,1975-04-20,1983-07-23,2012-07-06,2890
9184,1172,2021-05-17,1982-09-11,2007-09-26,2891
10750,1699,1978-08-21,2006-11-17,1978-10-28,2892
14674,696,1997-03-09,2014-10-03,2008-12-21,2893
10856,1867,2003-10-05,1995-02-15,1990-11-13,2894
354,1574,2010-06-28,1990-06-04,1993-06-30,2895
15859,1425,2008-02-21,1987-08-31,2013-12-27,2896
17554,178,2005-12-05,2007-09-05,1974-07-08,2897
8619,886,2005-11-15,1990-10-31,2012-03-14,2898
11831,914,1984-12-30,1986-11-19,1985-06-13,2899
11553,15,1995-03-19,2009-07-19,2012-06-02,2900
7845,257,1992-05-31,1973-11-02,2001-08-06,2901
8017,1735,1982-01-13,1990-11-25,1987-05-18,2902
16706,1007,1991-01-26,2022-04-07,1997-04-05,2903
13440,166,2006-09-12,1993-01-17,2006-01-01,2904
13851,1854,2018-04-25,2008-05-24,2000-07-17,2905
6785,788,2013-07-29,1981-08-17,2007-07-20,2906
10173,998,1974-02-02,2014-05-26,1999-10-06,2907
1032,1517,1980-12-25,1990-02-17,2005-10-02,2908
4785,285,1979-01-26,1976-09-23,2004-02-28,2909
15441,1690,1972-06-14,1993-07-14,1974-02-07,2910
14875,683,1982-05-23,2008-05-27,1979-03-30,2911
19546,1305,1982-03-26,1979-09-21,2021-11-12,2912
4892,1752,2001-02-10,1979-06-07,1974-07-01,2913
1834,1433,2013-11-26,2014-03-20,2019-05-14,2914
3698,1182,2018-04-03,1998-11-15,1986-04-23,2915
11997,610,1995-09-26,1995-01-28,1999-09-25,2916
10638,1879,1975-01-19,1990-06-24,1977-08-17,2917
18841,1828,1981-03-20,2017-06-26,1995-03-09,2918
6103,1463,2011-08-08,1976-01-16,2005-04-04,2919
19183,263,1981-09-14,1990-08-17,1974-12-11,2920
5957,707,1991-05-25,2009-09-10,2003-12-18,2921
156,1037,2001-06-03,1981-06-16,1979-08-09,2922
12717,1145,1973-12-22,2021-05-21,1973-03-02,2923
14271,12,1980-12-26,2012-09-15,2007-06-18,2924
